ATM_ID,Date,Location,Transactions,Withdrawal_Amount,Cash_Loaded,Cash_Remaining,Weekend_Flag,Salary_Week_Flag
ATM_012,2025-10-12,Vadodara,155,156860,444524,354975,1,0
ATM_013,2025-10-12,Surat,65,124540,578635,509622,1,0
ATM_014,2025-10-12,Surat,48,40032,846981,847061,1,0
ATM_015,2025-10-12,Vadodara,94,216388,358631,113868,1,0
ATM_016,2025-10-12,Vadodara,134,351482,444384,162088,1,0
ATM_017,2025-10-12,Ahmedabad,147,139062,595861,413025,1,0
ATM_018,2025-10-12,Surat,129,146028,830548,615672,1,0
ATM_019,2025-10-12,Anand,109,221706,495970,264146,1,0
ATM_020,2025-10-12,Surat,132,271392,419742,81147,1,0
ATM_001,2025-10-13,Ahmedabad,181,314940,317858,33784,0,0
ATM_002,2025-10-13,Rajkot,157,237855,438884,153485,0,0
ATM_003,2025-10-13,Surat,71,129646,838506,777123,0,0
ATM_004,2025-10-13,Ahmedabad,188,290084,556165,251888,0,0
ATM_005,2025-10-13,Anand,149,404237,323653,0,0,0
ATM_006,2025-10-13,Surat,78,67470,324156,261621,0,0
ATM_007,2025-10-13,Ahmedabad,158,254380,893725,629670,0,0
ATM_008,2025-10-13,Rajkot,80,99280,879985,845733,0,0
ATM_009,2025-10-13,Ahmedabad,75,180075,580429,338627,0,0
ATM_010,2025-10-13,Rajkot,181,246884,329881,57979,0,0
ATM_011,2025-10-13,Surat,166,468784,495537,86085,0,0
ATM_012,2025-10-13,Rajkot,130,364000,579131,181379,0,0
ATM_013,2025-10-13,Vadodara,153,414018,713896,342102,0,0
ATM_014,2025-10-13,Surat,62,47492,338474,228373,0,0
ATM_015,2025-10-13,Rajkot,136,385832,578400,136981,0,0
ATM_016,2025-10-13,Vadodara,173,367452,344032,0,0,0
ATM_017,2025-10-13,Vadodara,157,249787,797866,487291,0,0
ATM_018,2025-10-13,Anand,146,394930,721575,372198,0,0
ATM_019,2025-10-13,Anand,147,346920,661728,341794,0,0
ATM_020,2025-10-13,Ahmedabad,47,120085,812249,636501,0,0
ATM_001,2025-10-14,Anand,122,230702,445012,186124,0,0
ATM_002,2025-10-14,Anand,216,486216,760553,256405,0,0
ATM_003,2025-10-14,Ahmedabad,138,287454,379495,153938,0,0
ATM_004,2025-10-14,Anand,203,186963,827381,588682,0,0
ATM_005,2025-10-14,Ahmedabad,155,208475,763243,576885,0,0
ATM_006,2025-10-14,Surat,106,192920,328384,96869,0,0
ATM_007,2025-10-14,Vadodara,179,155551,365437,270981,0,0
ATM_008,2025-10-14,Anand,145,209380,485233,213347,0,0
ATM_009,2025-10-14,Anand,152,387144,695827,296534,0,0
ATM_010,2025-10-14,Surat,65,88855,628583,581924,0,0
ATM_011,2025-10-14,Anand,66,113454,345907,185482,0,0
ATM_012,2025-10-14,Anand,169,184210,864235,726585,0,0
ATM_013,2025-10-14,Anand,149,118455,683834,615577,0,0
ATM_014,2025-10-14,Surat,88,77000,475321,383833,0,0
ATM_015,2025-10-14,Rajkot,121,334686,479042,163014,0,0
ATM_016,2025-10-14,Anand,198,463914,799046,324220,0,0
ATM_017,2025-10-14,Ahmedabad,145,211990,859427,672154,0,0
ATM_018,2025-10-14,Anand,85,200600,318176,133427,0,0
ATM_019,2025-10-14,Surat,119,89369,459078,355571,0,0
ATM_020,2025-10-14,Vadodara,159,383667,817835,413479,0,0
ATM_001,2025-10-15,Surat,183,431514,569445,80827,0,0
ATM_002,2025-10-15,Rajkot,181,231680,432681,180236,0,0
ATM_003,2025-10-15,Anand,186,462582,364703,0,0,0
ATM_004,2025-10-15,Rajkot,203,591948,426485,0,0,0
ATM_005,2025-10-15,Surat,156,219648,474281,268702,0,0
ATM_006,2025-10-15,Ahmedabad,141,203886,769707,533700,0,0
ATM_007,2025-10-15,Vadodara,77,65681,688748,673143,0,0
ATM_008,2025-10-15,Ahmedabad,138,339894,701049,417193,0,0
ATM_009,2025-10-15,Rajkot,138,135378,571415,424313,0,0
ATM_010,2025-10-15,Vadodara,174,281010,529372,269593,0,0
ATM_011,2025-10-15,Anand,143,226655,785368,580694,0,0
ATM_012,2025-10-15,Vadodara,159,228006,717809,501664,0,0
ATM_013,2025-10-15,Vadodara,100,291100,892380,558798,0,0
ATM_014,2025-10-15,Ahmedabad,78,94380,856900,761951,0,0
ATM_015,2025-10-15,Surat,194,444260,609864,142720,0,0
ATM_016,2025-10-15,Vadodara,101,209373,752179,578224,0,0
ATM_017,2025-10-15,Vadodara,138,357006,350519,0,0,0
ATM_018,2025-10-15,Anand,110,134420,627068,485147,0,0
ATM_019,2025-10-15,Rajkot,136,402424,759914,345839,0,0
ATM_020,2025-10-15,Anand,194,193224,775141,557820,0,0
ATM_001,2025-10-16,Anand,110,88660,899171,862629,0,0
ATM_002,2025-10-16,Surat,164,464776,568808,106979,0,0
ATM_003,2025-10-16,Rajkot,108,282960,654036,406958,0,0
ATM_004,2025-10-16,Anand,63,79758,815105,748132,0,0
ATM_005,2025-10-16,Surat,196,399056,430036,0,0,0
ATM_006,2025-10-16,Surat,47,75012,543331,527167,0,0
ATM_007,2025-10-16,Rajkot,188,305312,808385,527207,0,0
ATM_008,2025-10-16,Rajkot,49,139993,683337,565281,0,0
ATM_009,2025-10-16,Anand,96,69024,554253,463063,0,0
ATM_010,2025-10-16,Vadodara,57,166497,895347,709299,0,0
ATM_011,2025-10-16,Rajkot,116,149988,658776,451902,0,0
ATM_012,2025-10-16,Surat,104,94640,891149,727056,0,0
ATM_013,2025-10-16,Surat,86,133730,411973,312840,0,0
ATM_014,2025-10-16,Vadodara,199,355414,590346,217779,0,0
ATM_015,2025-10-16,Anand,83,239040,381261,157065,0,0
ATM_016,2025-10-16,Ahmedabad,136,376584,456451,23705,0,0
ATM_017,2025-10-16,Vadodara,176,520608,812041,287186,0,0
ATM_018,2025-10-16,Rajkot,122,130418,447630,341669,0,0
ATM_019,2025-10-16,Vadodara,76,99028,443384,401184,0,0
ATM_020,2025-10-16,Surat,138,314226,589917,329280,0,0
ATM_001,2025-10-17,Vadodara,145,247080,351283,174157,0,0
ATM_002,2025-10-17,Rajkot,133,146300,426711,253204,0,0
ATM_003,2025-10-17,Anand,124,202740,686503,546902,0,0
ATM_004,2025-10-17,Ahmedabad,137,366475,796016,388153,0,0
ATM_005,2025-10-17,Rajkot,154,367906,755489,325947,0,0
ATM_006,2025-10-17,Anand,181,349692,615594,218432,0,0
ATM_007,2025-10-17,Ahmedabad,195,521040,765518,262245,0,0
ATM_008,2025-10-17,Surat,80,142160,820917,714636,0,0
ATM_009,2025-10-17,Surat,153,128979,543333,385159,0,0
ATM_010,2025-10-17,Rajkot,197,413109,741962,356992,0,0
ATM_011,2025-10-17,Ahmedabad,212,210940,661515,514748,0,0
ATM_012,2025-10-17,Rajkot,124,146816,813228,734351,0,0
ATM_013,2025-10-17,Vadodara,116,152076,558242,341315,0,0
ATM_014,2025-10-17,Ahmedabad,72,120888,808959,687795,0,0
ATM_015,2025-10-17,Ahmedabad,118,147382,840282,748521,0,0
ATM_016,2025-10-17,Vadodara,182,299754,785520,466865,0,0
ATM_017,2025-10-17,Anand,163,419073,310891,0,0,0
ATM_018,2025-10-17,Surat,177,159654,330176,142732,0,0
ATM_019,2025-10-17,Rajkot,142,208172,746307,517629,0,0
ATM_020,2025-10-17,Anand,185,220520,443799,207544,0,0
ATM_001,2025-10-18,Rajkot,63,145656,365228,277576,1,0
ATM_002,2025-10-18,Rajkot,208,324896,460808,80501,1,0
ATM_003,2025-10-18,Rajkot,69,110124,828870,676291,1,0
ATM_004,2025-10-18,Rajkot,127,259334,306108,12298,1,0
ATM_005,2025-10-18,Ahmedabad,92,251160,719479,518419,1,0
ATM_006,2025-10-18,Ahmedabad,51,64821,577053,476406,1,0
ATM_007,2025-10-18,Vadodara,53,140609,573525,499368,1,0
ATM_008,2025-10-18,Rajkot,90,121590,331961,222944,1,0
ATM_009,2025-10-18,Ahmedabad,163,124858,698740,635406,1,0
ATM_010,2025-10-18,Anand,100,185000,828369,667433,1,0
ATM_011,2025-10-18,Ahmedabad,187,203456,557040,400245,1,0
ATM_012,2025-10-18,Rajkot,184,285752,600731,293639,1,0
ATM_013,2025-10-18,Surat,160,389600,576926,204976,1,0
ATM_014,2025-10-18,Rajkot,204,510000,896059,384051,1,0
ATM_015,2025-10-18,Rajkot,45,48420,507043,519367,1,0
ATM_016,2025-10-18,Anand,153,445230,319998,0,1,0
ATM_017,2025-10-18,Ahmedabad,206,567324,441529,0,1,0
ATM_018,2025-10-18,Rajkot,188,419616,614807,176733,1,0
ATM_019,2025-10-18,Vadodara,159,164247,334585,207700,1,0
ATM_020,2025-10-18,Rajkot,148,284160,663115,351859,1,0
ATM_001,2025-10-19,Surat,153,173502,442423,308779,1,0
ATM_002,2025-10-19,Ahmedabad,123,114390,304485,135982,1,0
ATM_003,2025-10-19,Rajkot,174,281358,714889,428802,1,0
ATM_004,2025-10-19,Surat,213,409386,327262,0,1,0
ATM_005,2025-10-19,Vadodara,74,154512,409742,276665,1,0
ATM_006,2025-10-19,Surat,165,170610,686748,519851,1,0
ATM_007,2025-10-19,Ahmedabad,181,540647,441218,0,1,0
ATM_008,2025-10-19,Rajkot,173,515021,461791,0,1,0
ATM_009,2025-10-19,Ahmedabad,77,58674,641462,622604,1,0
ATM_010,2025-10-19,Vadodara,181,422273,470128,13431,1,0
ATM_011,2025-10-19,Anand,125,129750,411260,316521,1,0
ATM_012,2025-10-19,Ahmedabad,156,402324,474923,109649,1,0
ATM_013,2025-10-19,Vadodara,81,86751,688967,570517,1,0
ATM_014,2025-10-19,Rajkot,182,333788,436332,42343,1,0
ATM_015,2025-10-19,Ahmedabad,129,370746,680480,342143,1,0
ATM_016,2025-10-19,Anand,52,64532,631930,527725,1,0
ATM_017,2025-10-19,Ahmedabad,152,307648,369367,100156,1,0
ATM_018,2025-10-19,Anand,90,73350,445051,433185,1,0
ATM_019,2025-10-19,Surat,183,131760,383242,312533,1,0
ATM_020,2025-10-19,Ahmedabad,105,271110,773313,439251,1,0
ATM_001,2025-10-20,Anand,165,301125,812000,485732,0,0
ATM_002,2025-10-20,Ahmedabad,60,57300,456447,349098,0,0
ATM_003,2025-10-20,Rajkot,130,156650,764593,615877,0,0
ATM_004,2025-10-20,Anand,98,73696,540277,460344,0,0
ATM_005,2025-10-20,Vadodara,120,196800,677495,510900,0,0
ATM_006,2025-10-20,Anand,165,220275,540478,254473,0,0
ATM_007,2025-10-20,Vadodara,49,142051,626446,419870,0,0
ATM_008,2025-10-20,Rajkot,84,126168,634613,515883,0,0
ATM_009,2025-10-20,Vadodara,135,274860,566281,246078,0,0
ATM_010,2025-10-20,Ahmedabad,106,176490,626810,389763,0,0
ATM_011,2025-10-20,Vadodara,126,348390,596319,203657,0,0
ATM_012,2025-10-20,Surat,197,550418,528557,8242,0,0
ATM_013,2025-10-20,Rajkot,75,88575,825111,789289,0,0
ATM_014,2025-10-20,Surat,215,473645,302174,0,0,0
ATM_015,2025-10-20,Rajkot,202,263004,584146,278425,0,0
ATM_016,2025-10-20,Rajkot,100,199200,877171,740442,0,0
ATM_017,2025-10-20,Vadodara,206,542810,770864,289529,0,0
ATM_018,2025-10-20,Anand,147,165375,494781,299108,0,0
ATM_019,2025-10-20,Ahmedabad,192,369984,554193,148857,0,0
ATM_020,2025-10-20,Surat,182,514150,333940,0,0,0
ATM_001,2025-10-21,Anand,101,168367,496342,364483,0,0
ATM_002,2025-10-21,Ahmedabad,52,50856,312586,238057,0,0
ATM_003,2025-10-21,Anand,171,123462,432706,318651,0,0
ATM_004,2025-10-21,Vadodara,164,364572,864537,440766,0,0
ATM_005,2025-10-21,Ahmedabad,108,209844,519037,298456,0,0
ATM_006,2025-10-21,Rajkot,70,114380,823763,755188,0,0
ATM_007,2025-10-21,Anand,82,74292,516184,497050,0,0
ATM_008,2025-10-21,Surat,147,328398,887912,563876,0,0
ATM_009,2025-10-21,Rajkot,92,154284,811990,679656,0,0
ATM_010,2025-10-21,Anand,117,204516,763903,551217,0,0
ATM_011,2025-10-21,Anand,69,189474,829350,688840,0,0
ATM_012,2025-10-21,Ahmedabad,138,379776,507160,62884,0,0
ATM_013,2025-10-21,Rajkot,153,422127,376508,9739,0,0
ATM_014,2025-10-21,Rajkot,202,159580,303892,93947,0,0
ATM_015,2025-10-21,Rajkot,165,213510,693437,493668,0,0
ATM_016,2025-10-21,Vadodara,209,568271,389646,0,0,0
ATM_017,2025-10-21,Anand,146,227030,813203,653679,0,0
ATM_018,2025-10-21,Ahmedabad,71,129788,893757,811627,0,0
ATM_019,2025-10-21,Surat,59,138650,361687,172771,0,0
ATM_020,2025-10-21,Anand,214,158146,788514,638687,0,0
ATM_001,2025-10-22,Vadodara,81,129600,347534,213902,0,0
ATM_002,2025-10-22,Ahmedabad,73,207101,755947,503906,0,0
ATM_003,2025-10-22,Ahmedabad,189,555093,848049,351053,0,0
ATM_004,2025-10-22,Ahmedabad,148,209420,465146,228807,0,0
ATM_005,2025-10-22,Anand,186,483972,325092,0,0,0
ATM_006,2025-10-22,Surat,57,148485,330016,211709,0,0
ATM_007,2025-10-22,Ahmedabad,188,209056,791669,532125,0,0
ATM_008,2025-10-22,Rajkot,99,217998,561272,275601,0,0
ATM_009,2025-10-22,Vadodara,141,325992,599503,291618,0,0
ATM_010,2025-10-22,Vadodara,199,552623,532974,0,0,0
ATM_011,2025-10-22,Anand,72,179928,353899,192028,0,0
ATM_012,2025-10-22,Ahmedabad,185,336515,787376,418485,0,0
ATM_013,2025-10-22,Ahmedabad,84,228396,628793,352784,0,0
ATM_014,2025-10-22,Ahmedabad,171,413136,573948,156105,0,0
ATM_015,2025-10-22,Anand,174,250386,637930,448808,0,0
ATM_016,2025-10-22,Ahmedabad,151,255492,825934,625246,0,0
ATM_017,2025-10-22,Anand,107,214107,474928,254194,0,0
ATM_018,2025-10-22,Rajkot,197,340416,709052,336933,0,0
ATM_019,2025-10-22,Anand,125,139750,764664,668781,0,0
ATM_020,2025-10-22,Surat,118,292286,327418,2382,0,0
ATM_001,2025-10-23,Rajkot,157,117122,341059,187084,0,0
ATM_002,2025-10-23,Vadodara,218,410058,598118,152094,0,0
ATM_003,2025-10-23,Rajkot,47,120179,507967,446840,0,0
ATM_004,2025-10-23,Rajkot,64,72000,494703,366119,0,0
ATM_005,2025-10-23,Anand,46,124430,412814,247042,0,0
ATM_006,2025-10-23,Vadodara,48,132480,492655,331347,0,0
ATM_007,2025-10-23,Vadodara,172,494500,305054,0,0,0
ATM_008,2025-10-23,Surat,73,196151,571082,327410,0,0
ATM_009,2025-10-23,Ahmedabad,145,347855,670176,339974,0,0
ATM_010,2025-10-23,Vadodara,71,94004,855435,778204,0,0
ATM_011,2025-10-23,Rajkot,82,153094,576668,457659,0,0
ATM_012,2025-10-23,Rajkot,213,173595,464440,282779,0,0
ATM_013,2025-10-23,Surat,181,502637,717390,205548,0,0
ATM_014,2025-10-23,Surat,72,188352,399431,260980,0,0
ATM_015,2025-10-23,Rajkot,212,392412,481068,127541,0,0
ATM_016,2025-10-23,Ahmedabad,177,474891,647696,213311,0,0
ATM_017,2025-10-23,Vadodara,165,259215,318973,5426,0,0
ATM_018,2025-10-23,Vadodara,65,109850,595395,512463,0,0
ATM_019,2025-10-23,Rajkot,57,95190,819214,751498,0,0
ATM_020,2025-10-23,Rajkot,70,133560,500918,312074,0,0
ATM_001,2025-10-24,Anand,69,105501,590374,545464,0,0
ATM_002,2025-10-24,Surat,162,401598,898557,478742,0,0
ATM_003,2025-10-24,Rajkot,123,328902,731913,387218,0,0
ATM_004,2025-10-24,Surat,213,211509,393818,119425,0,0
ATM_005,2025-10-24,Rajkot,181,175208,796587,635794,0,0
ATM_006,2025-10-24,Anand,173,171270,442770,246820,0,0
ATM_007,2025-10-24,Ahmedabad,106,177444,821403,638654,0,0
ATM_008,2025-10-24,Ahmedabad,144,204192,385720,243125,0,0
ATM_009,2025-10-24,Rajkot,200,286400,569628,259344,0,0
ATM_010,2025-10-24,Ahmedabad,118,292286,391104,54334,0,0
ATM_011,2025-10-24,Rajkot,108,90720,593881,500454,0,0
ATM_012,2025-10-24,Surat,155,378355,568724,210584,0,0
ATM_013,2025-10-24,Rajkot,214,304094,560584,319874,0,0
ATM_014,2025-10-24,Anand,201,480390,427731,0,0,0
ATM_015,2025-10-24,Rajkot,153,157284,454580,331759,0,0
ATM_016,2025-10-24,Vadodara,100,110600,711526,643486,0,0
ATM_017,2025-10-24,Rajkot,176,410960,309779,0,0,0
ATM_018,2025-10-24,Anand,142,247080,622073,311798,0,0
ATM_019,2025-10-24,Vadodara,122,137128,396674,288834,0,0
ATM_020,2025-10-24,Anand,133,286083,462465,159635,0,0
ATM_001,2025-10-25,Rajkot,56,102760,306315,235417,1,0
ATM_002,2025-10-25,Vadodara,192,203904,871279,671415,1,0
ATM_003,2025-10-25,Rajkot,115,259670,796442,494172,1,0
ATM_004,2025-10-25,Vadodara,193,372297,328913,14178,1,0
ATM_005,2025-10-25,Ahmedabad,151,105851,712541,627574,1,0
ATM_006,2025-10-25,Anand,159,417375,594762,205889,1,0
ATM_007,2025-10-25,Ahmedabad,126,161784,798856,686436,1,0
ATM_008,2025-10-25,Vadodara,106,271254,516456,195821,1,0
ATM_009,2025-10-25,Vadodara,152,157016,490142,349544,1,0
ATM_010,2025-10-25,Ahmedabad,105,263130,463947,264436,1,0
ATM_011,2025-10-25,Anand,170,262990,520731,196512,1,0
ATM_012,2025-10-25,Vadodara,172,204852,448880,209471,1,0
ATM_013,2025-10-25,Ahmedabad,150,384000,816212,404747,1,0
ATM_014,2025-10-25,Vadodara,141,352782,547618,169279,1,0
ATM_015,2025-10-25,Anand,216,396792,321188,0,1,0
ATM_016,2025-10-25,Surat,149,237804,803840,632996,1,0
ATM_017,2025-10-25,Vadodara,136,133280,440890,347870,1,0
ATM_018,2025-10-25,Surat,181,375394,739678,369475,1,0
ATM_019,2025-10-25,Rajkot,113,164980,701336,582984,1,0
ATM_020,2025-10-25,Rajkot,47,47517,534883,452828,1,0
ATM_001,2025-10-26,Surat,58,125686,752500,626251,1,0
ATM_002,2025-10-26,Rajkot,55,145860,610486,423771,1,0
ATM_003,2025-10-26,Vadodara,95,197125,798198,621530,1,0
ATM_004,2025-10-26,Surat,57,155781,765878,645596,1,0
ATM_005,2025-10-26,Surat,184,447304,457705,49779,1,0
ATM_006,2025-10-26,Ahmedabad,58,149292,853639,725101,1,0
ATM_007,2025-10-26,Rajkot,128,192768,890516,741926,1,0
ATM_008,2025-10-26,Surat,203,221676,790738,601829,1,0
ATM_009,2025-10-26,Ahmedabad,157,161710,657638,501460,1,0
ATM_010,2025-10-26,Ahmedabad,101,214423,674477,456720,1,0
ATM_011,2025-10-26,Rajkot,173,281990,376359,31681,1,0
ATM_012,2025-10-26,Vadodara,43,40506,745440,762312,1,0
ATM_013,2025-10-26,Ahmedabad,155,437720,619360,214218,1,0
ATM_014,2025-10-26,Surat,169,196209,488615,228430,1,0
ATM_015,2025-10-26,Vadodara,109,315882,313895,0,1,0
ATM_016,2025-10-26,Rajkot,160,146880,525175,354925,1,0
ATM_017,2025-10-26,Surat,98,193060,434633,304848,1,0
ATM_018,2025-10-26,Anand,214,369150,605164,167127,1,0
ATM_019,2025-10-26,Anand,167,171509,578448,370412,1,0
ATM_020,2025-10-26,Surat,136,365704,586573,274397,1,0
ATM_001,2025-10-27,Anand,107,242248,691307,400801,0,0
ATM_002,2025-10-27,Ahmedabad,102,115260,694780,629592,0,0
ATM_003,2025-10-27,Surat,139,343608,823432,470662,0,0
ATM_004,2025-10-27,Vadodara,206,433012,640679,173071,0,0
ATM_005,2025-10-27,Rajkot,128,154880,350064,253229,0,0
ATM_006,2025-10-27,Surat,177,196470,459818,263248,0,0
ATM_007,2025-10-27,Anand,100,230200,318774,137773,0,0
ATM_008,2025-10-27,Anand,115,165485,865855,767668,0,0
ATM_009,2025-10-27,Vadodara,135,257310,712108,435371,0,0
ATM_010,2025-10-27,Surat,57,55575,763706,721851,0,0
ATM_011,2025-10-27,Vadodara,174,152946,604081,482746,0,0
ATM_012,2025-10-27,Surat,161,331660,441333,87095,0,0
ATM_013,2025-10-27,Anand,206,577006,822205,236821,0,0
ATM_014,2025-10-27,Surat,211,622450,542745,0,0,0
ATM_015,2025-10-27,Surat,60,73620,764467,657441,0,0
ATM_016,2025-10-27,Surat,50,49700,788257,750708,0,0
ATM_017,2025-10-27,Surat,96,67392,846208,763595,0,0
ATM_018,2025-10-27,Ahmedabad,117,134550,851795,692864,0,0
ATM_019,2025-10-27,Surat,113,240351,674237,459203,0,0
ATM_020,2025-10-27,Surat,65,50310,616045,542224,0,0
ATM_001,2025-10-28,Surat,87,186789,677258,439505,0,0
ATM_002,2025-10-28,Rajkot,205,448335,543650,51935,0,0
ATM_003,2025-10-28,Vadodara,81,89424,704944,627066,0,0
ATM_004,2025-10-28,Vadodara,54,49680,842851,799772,0,0
ATM_005,2025-10-28,Ahmedabad,86,247594,890943,651648,0,0
ATM_006,2025-10-28,Rajkot,173,131653,496632,429382,0,0
ATM_007,2025-10-28,Rajkot,49,101675,657651,492782,0,0
ATM_008,2025-10-28,Rajkot,129,199821,390684,193044,0,0
ATM_009,2025-10-28,Vadodara,41,72406,508242,387671,0,0
ATM_010,2025-10-28,Surat,108,269352,593645,363901,0,0
ATM_011,2025-10-28,Anand,72,62784,759823,703533,0,0
ATM_012,2025-10-28,Vadodara,195,581100,517932,0,0,0
ATM_013,2025-10-28,Vadodara,46,90528,707862,589294,0,0
ATM_014,2025-10-28,Vadodara,190,368410,615647,300321,0,0
ATM_015,2025-10-28,Anand,202,417534,377787,0,0,0
ATM_016,2025-10-28,Anand,215,277135,385516,117213,0,0
ATM_017,2025-10-28,Ahmedabad,76,186504,753941,509873,0,0
ATM_018,2025-10-28,Vadodara,146,353904,513694,228037,0,0
ATM_019,2025-10-28,Anand,57,79572,325878,203375,0,0
ATM_020,2025-10-28,Ahmedabad,140,273140,619193,371444,0,0
ATM_001,2025-10-29,Vadodara,206,606464,493459,0,0,0
ATM_002,2025-10-29,Ahmedabad,75,140325,453463,278794,0,0
ATM_003,2025-10-29,Rajkot,69,51198,701790,688107,0,0
ATM_004,2025-10-29,Rajkot,132,267036,542219,294457,0,0
ATM_005,2025-10-29,Surat,52,150020,625712,494131,0,0
ATM_006,2025-10-29,Surat,77,170863,881529,658487,0,0
ATM_007,2025-10-29,Ahmedabad,209,368258,318238,0,0,0
ATM_008,2025-10-29,Vadodara,142,410522,584934,233951,0,0
ATM_009,2025-10-29,Surat,60,131700,402924,275811,0,0
ATM_010,2025-10-29,Surat,88,144496,400990,201484,0,0
ATM_011,2025-10-29,Surat,62,115630,827866,722430,0,0
ATM_012,2025-10-29,Anand,185,328745,678235,377681,0,0
ATM_013,2025-10-29,Rajkot,140,287000,742477,395659,0,0
ATM_014,2025-10-29,Vadodara,43,72498,648209,618219,0,0
ATM_015,2025-10-29,Anand,80,169920,564391,427492,0,0
ATM_016,2025-10-29,Rajkot,214,537140,866795,281869,0,0
ATM_017,2025-10-29,Vadodara,154,418264,457824,56612,0,0
ATM_018,2025-10-29,Ahmedabad,129,333465,348635,38664,0,0
ATM_019,2025-10-29,Vadodara,161,282394,304940,56132,0,0
ATM_020,2025-10-29,Vadodara,85,133790,475946,272676,0,0
ATM_001,2025-10-30,Anand,167,361722,724712,345531,0,0
ATM_002,2025-10-30,Rajkot,144,106416,789618,730049,0,0
ATM_003,2025-10-30,Vadodara,217,285138,357017,97492,0,0
ATM_004,2025-10-30,Rajkot,211,377057,387267,75426,0,0
ATM_005,2025-10-30,Rajkot,206,316828,316494,0,0,0
ATM_006,2025-10-30,Vadodara,59,82895,650529,541669,0,0
ATM_007,2025-10-30,Vadodara,166,409688,414635,0,0,0
ATM_008,2025-10-30,Surat,190,464360,520154,12146,0,0
ATM_009,2025-10-30,Ahmedabad,130,178230,631166,429172,0,0
ATM_010,2025-10-30,Surat,192,531648,683134,206280,0,0
ATM_011,2025-10-30,Rajkot,76,90364,475919,328668,0,0
ATM_012,2025-10-30,Vadodara,59,63661,839541,768480,0,0
ATM_013,2025-10-30,Ahmedabad,192,467136,606192,102077,0,0
ATM_014,2025-10-30,Rajkot,109,217019,866836,615694,0,0
ATM_015,2025-10-30,Ahmedabad,47,138838,794747,614108,0,0
ATM_016,2025-10-30,Vadodara,59,102837,524185,373438,0,0
ATM_017,2025-10-30,Rajkot,92,71484,822586,716891,0,0
ATM_018,2025-10-30,Surat,219,328719,517026,207533,0,0
ATM_019,2025-10-30,Ahmedabad,140,413700,881420,531952,0,0
ATM_020,2025-10-30,Ahmedabad,94,216576,666909,433431,0,0
ATM_001,2025-10-31,Ahmedabad,61,160674,589145,453799,0,0
ATM_002,2025-10-31,Ahmedabad,170,268770,896189,690559,0,0
ATM_003,2025-10-31,Vadodara,77,223993,766067,554090,0,0
ATM_004,2025-10-31,Surat,98,262640,644529,313887,0,0
ATM_005,2025-10-31,Ahmedabad,122,191784,308790,150877,0,0
ATM_006,2025-10-31,Ahmedabad,49,128968,577577,378898,0,0
ATM_007,2025-10-31,Vadodara,70,78470,405358,367344,0,0
ATM_008,2025-10-31,Rajkot,185,529100,795043,199470,0,0
ATM_009,2025-10-31,Surat,42,49770,666213,655719,0,0
ATM_010,2025-10-31,Rajkot,117,322218,412238,88993,0,0
ATM_011,2025-10-31,Vadodara,75,199125,322088,163045,0,0
ATM_012,2025-10-31,Vadodara,151,383389,821785,500166,0,0
ATM_013,2025-10-31,Anand,141,409323,328447,0,0,0
ATM_014,2025-10-31,Anand,80,209920,891578,739630,0,0
ATM_015,2025-10-31,Ahmedabad,189,443016,628646,181573,0,0
ATM_016,2025-10-31,Rajkot,85,245905,384134,159200,0,0
ATM_017,2025-10-31,Surat,152,187872,850711,624649,0,0
ATM_018,2025-10-31,Rajkot,108,219888,544291,282844,0,0
ATM_019,2025-10-31,Anand,201,520791,517369,0,0,0
ATM_020,2025-10-31,Ahmedabad,84,87612,376939,338354,0,0
ATM_001,2025-11-01,Rajkot,174,379494,559781,165782,1,1
ATM_002,2025-11-01,Ahmedabad,74,133792,326842,258920,1,1
ATM_003,2025-11-01,Ahmedabad,236,350696,425553,138770,1,1
ATM_004,2025-11-01,Vadodara,233,563161,835604,340927,1,1
ATM_005,2025-11-01,Anand,199,586254,392057,0,1,1
ATM_006,2025-11-01,Rajkot,246,417216,735389,380993,1,1
ATM_007,2025-11-01,Anand,204,610572,541305,0,1,1
ATM_008,2025-11-01,Ahmedabad,186,448260,478409,11702,1,1
ATM_009,2025-11-01,Anand,86,202100,773093,541942,1,1
ATM_010,2025-11-01,Anand,231,548625,556629,44086,1,1
ATM_011,2025-11-01,Surat,130,242190,356781,152096,1,1
ATM_012,2025-11-01,Rajkot,195,466440,623281,216426,1,1
ATM_013,2025-11-01,Ahmedabad,240,376080,486531,65814,1,1
ATM_014,2025-11-01,Rajkot,165,214500,442355,289349,1,1
ATM_015,2025-11-01,Anand,185,262145,666397,402604,1,1
ATM_016,2025-11-01,Vadodara,134,106798,421080,294213,1,1
ATM_017,2025-11-01,Surat,115,297045,420591,136429,1,1
ATM_018,2025-11-01,Vadodara,232,484184,539496,105229,1,1
